"CLASS","MFR","CAR LINE","DISPLACEMENT","NUMB CYL","TRANS","DRIVE SYS","CITY MPG (GUIDE)","HWY MPG (GUIDE)","COMB MPG (GUIDE)","UNRND CITY (EPA)","UNRND HWY (EPA)","UNRND COMP (EPA)","FUEL TYPE","GUZLR","TURBO","SPCHGR","AVG 2D PASS VOL","AVG 2D LUGG VOL","AVG 4D PAS VOL","AVG 4D LUGG VOL","AVG HB PAS VOL","AVG HB LUGG VOL","ANL FL CST","ENG BLK TXT","TRANS DESC TXT","VLVS PER CYL","CLS","REL DT"
"MIDSIZE CARS","ACURA","RL",3.5,6,"Auto(S5)",4,18,26,21,20.3,33.04,24.56,"P",,,,,,99,13,,,1714," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","ACURA","TL",3.2,6,"Manual(M6)","F",20,29,23,22.5,37,27.32,"P",,,,,,98,12,,,1566," ",,4,5,
"MIDSIZE CARS","ACURA","TL",3.2,6,"Auto(S5)","F",20,29,23,22.2,36.7,27,"P",,,,,,98,12,,,1566," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","AUDI","A6",3.1,6,"Auto(AV)","F",21,29,24,23,37.56,27.86,"P",,,,,,98,16,,,1501," ","3MODE ",4,5,
"MIDSIZE CARS","AUDI","A6 QUATTRO",3.1,6,"Auto(S6)",4,19,27,22,21.23,34.18,25.59,"P",,,,,,98,16,,,1638," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","AUDI","A6 QUATTRO",4.2,8,"Auto(S6)",4,17,23,20,19.2,29.8,22.86,"P",,,,,,98,16,,,1800," ","3MODE CLKUP ",5,5,
"MIDSIZE CARS","AUDI","A8",4.2,8,"Auto(S6)",4,17,24,20,19.4,31.2,23.38,"P",,,,,,100,15,,,1800," ","3MODE CLKUP ",5,5,
"MIDSIZE CARS","BENTLEY","BENTLEY ARNAGE",6.8,8,"Auto(L4)","R",10,14,12,11.4,18.55,13.79,"P","G","T",,,,104,13,,,2999," ","EMS 2MODE CLKUP",2,5,
"MIDSIZE CARS","BENTLEY","CONTINENTAL FLYING SPUR",6,12,"Auto(S6)",4,11,18,13,12.3,22.8,15.52,"P","G","T",,,,102,13,,,2768," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","BMW","525I",3,6,"Manual(M6)","R",20,30,24,22.32,38.45,27.52,"P",,,,,,99,14,,,1501," ",,4,5,
"MIDSIZE CARS","BMW","525I",3,6,"Auto(S6)","R",21,29,24,22.8,37.53,27.69,"P",,,,,,99,14,,,1501," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","BMW","525XI",3,6,"Manual(M6)",4,19,28,22,21.58,35.66,26.24,"P",,,,,,99,14,,,1638," ",,4,5,
"MIDSIZE CARS","BMW","525XI",3,6,"Auto(S6)",4,20,27,23,21.99,35,26.41,"P",,,,,,99,14,,,1566," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","BMW","530I",3,6,"Manual(M6)","R",20,30,24,22.32,38.45,27.52,"P",,,,,,99,14,,,1501," ",,4,5,
"MIDSIZE CARS","BMW","530I",3,6,"Auto(S6)","R",21,29,24,22.8,37.53,27.69,"P",,,,,,99,14,,,1501," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","BMW","530I",3,6,"Auto(S6)","R",19,27,22,20.97,35.07,25.6,"P",,,,,,99,14,,,1638," ","4MODE ",4,5,
"MIDSIZE CARS","BMW","530XI",3,6,"Manual(M6)",4,19,28,22,21.58,35.66,26.24,"P",,,,,,99,14,,,1638," ",,4,5,
"MIDSIZE CARS","BMW","530XI",3,6,"Auto(S6)",4,20,27,23,21.99,35,26.41,"P",,,,,,99,14,,,1566," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","BMW","550I",4.8,8,"Manual(M6)","R",15,23,18,16.8,29.4,20.81,"P","G",,,,,99,14,,,2002," ",,4,5,11/04/05
"MIDSIZE CARS","BMW","550I",4.8,8,"Auto(S6)","R",17,25,20,19.22,31.84,23.39,"P",,,,,,99,14,,,1800," ","3MODE CLKUP ",4,5,
"MIDSIZE CARS","BMW","550I",4.8,8,"Auto(S6)","R",16,22,18,17.29,28.06,20.9,"P","G",,,,,99,14,,,2002," ","4MODE ",4,5,
"MIDSIZE CARS","BMW","M5",5,10,"Auto(S7)","R",12,18,14,13.04,23.57,16.32,"P","G",,,,,99,14,,,2570," ","6MODE CLKUP ",4,5,10/12/05
"MIDSIZE CARS","BUICK","LACROSSE/ALLURE",3.6,6,"Auto(L4)","F",19,27,22,21.1,34.6,25.59,"R",,,,,,99,16,,,1502," ","CLKUP ",4,5,
"MIDSIZE CARS","BUICK","LACROSSE/ALLURE",3.8,6,"Auto(L4)","F",20,30,23,21.9,38.8,27.24,"R",,,,,,99,16,,,1436," ","CLKUP ",2,5,
"MIDSIZE CARS","CADILLAC","CTS",2.8,6,"Manual(M6)","R",17,27,21,19.2,34.5,23.99,"R",,,,,,99,13,,,1571," ",,4,5,
"MIDSIZE CARS","CADILLAC","CTS",2.8,6,"Auto(S5)","R",18,27,21,20,34.1,24.57,"R",,,,,,99,13,,,1571," ","CLKUP ",4,5,
"MIDSIZE CARS","CADILLAC","CTS",3.6,6,"Manual(M6)","R",17,26,20,18.5,33.9,23.25,"R",,,,,,99,13,,,1650," ",,4,5,
"MIDSIZE CARS","CADILLAC","CTS",3.6,6,"Auto(S5)","R",18,27,21,19.51,35.25,24.42,"R",,,,,,99,13,,,1571," ","CLKUP ",4,5,
"MIDSIZE CARS","CADILLAC","CTS",6,8,"Manual(M6)","R",16,25,19,18.35,32,22.71,"P",,,,,,99,13,,,1894," ",,2,5,
"MIDSIZE CARS","CADILLAC","STS",3.6,6,"Auto(S5)","R",18,27,21,19.51,35.25,24.42,"R",,,,,,103,13,,,1571," ","CLKUP ",4,5,
"MIDSIZE CARS","CADILLAC","STS",4.6,8,"Auto(S5)","R",17,26,20,18.6,32.8,23.1,"P",,,,,,103,13,,,1800," ","CLKUP ",4,5,
"MIDSIZE CARS","CADILLAC","STS AWD",3.6,6,"Auto(S5)",4,17,25,20,18.89,31.69,23.08,"R",,,,,,,,,,1650," ","CLKUP ",4,5,
"MIDSIZE CARS","CADILLAC","STS AWD",4.6,8,"Auto(S5)",4,16,23,19,17.9,29.4,21.72,"P","G",,,,,,,,,1894," ","CLKUP ",4,5,
"MIDSIZE CARS","CHEVROLET","EPICA",2.5,6,"Auto(A4)","F",20,27,22,21.7,35,26.18,"R",,,,,,101,13,,,1502," ","EMS CLKUP ",6,5,
"MIDSIZE CARS","CHEVROLET","MALIBU",2.2,4,"Auto(L4)","F",24,32,27,26.5,40.8,31.46,"R",,,,,,101,15,,,1221," ","CLKUP ",4,5,
"MIDSIZE CARS","CHEVROLET","MALIBU",3.5,6,"Auto(L4)","F",22,32,26,24.6,40.4,29.85,"R",,,,,,101,15,,,1270," ","CLKUP ",2,5,
"MIDSIZE CARS","CHEVROLET","MALIBU",3.9,6,"Auto(S4)","F",19,26,21,20.6,33.1,24.82,"R",,,,,,101,15,,,1571," ","CLKUP ",2,5,
"MIDSIZE CARS","CHEVROLET","MONTE CARLO",3.5,6,"Auto(L4)","F",16,24,19,18,30.2,22,"E",,,,98,16,,,,,1578,330,"CLKUP ",2,5,
"MIDSIZE CARS","CHEVROLET","MONTE CARLO",3.5,6,"Auto(L4)","F",21,31,25,23.7,40,29.02,"R",,,,98,16,,,,,1320,"RNG410-430","CLKUP ",2,5,
"MIDSIZE CARS","CHEVROLET","MONTE CARLO",3.9,6,"Auto(L4)","F",20,28,23,22.2,35.6,26.73,"R",,,,98,16,,,,,1436," ","CLKUP ",2,5,
"MIDSIZE CARS","CHEVROLET","MONTE CARLO",5.3,8,"Auto(L4)","F",18,28,22,20.9,36.5,25.88,"P",,,,98,16,,,,,1638," ","CLKUP ",2,5,
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR",2.4,4,"Auto(L4)","F",22,30,25,24.6,37.9,29.21,"R",,,,,,94,16,,,1320," ","CLKUP ",4,5,
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR",2.7,6,"Auto(L4)","F",15,20,17,17.2,26,20.29,"E",,,,,,94,16,,,1764,"E85 270","2MODE CLKUP ",4,5,
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR",2.7,6,"Auto(L4)","F",15,20,17,17.2,26,20.29,"E",,,,,,94,16,,,1764,"E85 270","CLKUP ",4,5,
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR",2.7,6,"Auto(L4)","F",21,28,24,23.4,35.3,27.58,"R",,,,,,94,16,,,1376,"GAS 390","2MODE CLKUP ",4,5,
"MIDSIZE CARS","CHRYSLER","SEBRING 4-DR",2.7,6,"Auto(L4)","F",21,28,24,23.4,35.3,27.58,"R",,,,,,94,16,,,1376,"GAS 390","CLKUP ",4,5,
"MIDSIZE CARS","DODGE","STRATUS 4-DR",2.4,4,"Auto(L4)","F",22,30,25,24.6,37.9,29.21,"R",,,,,,64,16,,,1320," ","CLKUP ",4,5,
"MIDSIZE CARS","DODGE","STRATUS 4-DR",2.7,6,"Auto(L4)","F",15,20,17,17.2,26,20.29,"E",,,,,,64,16,,,1764,"E85 270","2MODE CLKUP ",4,5,
"MIDSIZE CARS","DODGE","STRATUS 4-DR",2.7,6,"Auto(L4)","F",15,20,17,17.2,26,20.29,"E",,,,,,64,16,,,1764,"E85 270","CLKUP ",4,5,
"MIDSIZE CARS","DODGE","STRATUS 4-DR",2.7,6,"Auto(L4)","F",21,28,24,23.4,35.3,27.58,"R",,,,,,64,16,,,1376,"GAS 390","2MODE CLKUP ",4,5,
"MIDSIZE CARS","DODGE","STRATUS 4-DR",2.7,6,"Auto(L4)","F",21,28,24,23.4,35.3,27.58,"R",,,,,,64,16,,,1376,"GAS 390","CLKUP ",4,5,
"MIDSIZE CARS","FERRARI","FERRARI 612 SCAGLIETTI",5.7,12,"Auto(A6)","R",10,17,12,11.4,21.55,14.47,"P","G",,,105,6,,,,,2999," ","3MODE ",4,5,
"MIDSIZE CARS","FERRARI","FERRARI 612 SCAGLIETTI",5.7,12,"Manual(M6)","R",11,17,13,11.8,21.3,14.76,"P","G",,,105,6,,,,,2768," ",,4,5,
"MIDSIZE CARS","FORD","FUSION",2.3,4,"Auto(L5)","F",24,32,27,26.16,40.61,31.15,"R",,,,,,,,,,1221," ","CLKUP ",4,5,
"MIDSIZE CARS","FORD","FUSION",2.3,4,"Manual(M5)","F",23,31,26,25.59,39.93,30.52,"R",,,,,,100,16,,,1270," ",,4,5,07/10/05
"MIDSIZE CARS","FORD","FUSION",3,6,"Auto(L6)","F",21,29,24,22.9,37.4,27.74,"R",,,,,,100,16,,,1376," ","CLKUP ",4,5,07/27/05
"MIDSIZE CARS","HONDA","ACCORD",2.4,4,"Auto(L5)","F",24,34,28,27.02,43.49,32.57,"R",,,,91,13,103,14,,,1178," ","CLKUP ",4,5,
"MIDSIZE CARS","HONDA","ACCORD",2.4,4,"Manual(M5)","F",26,34,29,28.8,43.3,33.91,"R",,,,91,13,103,14,,,1138," ",,4,5,
"MIDSIZE CARS","HONDA","ACCORD",3,6,"Auto(L5)","F",20,29,23,22.67,36.74,27.39,"R",,,,91,13,103,14,,,1436," ","CLKUP ",4,5,
"MIDSIZE CARS","HONDA","ACCORD",3,6,"Manual(M6)","F",21,30,24,22.85,38,27.85,"R",,,,91,13,103,14,,,1376," ",,4,5,
"MIDSIZE CARS","HYUNDAI","ELANTRA",2,4,"Auto(L4)","F",24,32,27,27.1,41.35,32.07,"R",,,,,,95,13,95,20,1221," ","CLKUP ",4,5,
"MIDSIZE CARS","HYUNDAI","ELANTRA",2,4,"Manual(M5)","F",27,34,30,29.75,43.6,34.71,"R",,,,,,95,13,95,20,1099," ",,4,5,
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE 3.0 LITRE",3,6,"Auto(L6)","R",19,28,22,21.15,35.65,25.89,"P",,,,,,98,12,,,1638," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE 4.2 LITRE",4.2,8,"Auto(L6)","R",18,26,21,20.05,33.15,24.38,"P",,,,,,98,12,,,1714," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","JAGUAR","JAGUAR S-TYPE R",4.2,8,"Auto(L6)","R",17,23,19,18.75,30.05,22.57,"P",,,"S",,,98,12,,,1894," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","JAGUAR","JAGUAR X-TYPE SPORT BRAKE",3,6,"Auto(L5)",4,17,23,20,19.6,30.95,23.47,"P",,,,,,90,24,,,1800," ","EMS 2MODE CLKUP",4,5,
"MIDSIZE CARS","JAGUAR","JAGUAR X-TYPE SPORT BRAKE",3,6,"Manual(M5)",4,18,26,21,19.5,33.9,24.11,"P",,,,,,90,24,,,1714," ","EMS ",4,5,
"MIDSIZE CARS","KIA","KIA OPTIMA(MS)",2.4,4,"Auto(L4)","F",22,30,25,24.2,38.5,29.06,"R",,,,,,100,13,,,1320," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","KIA","KIA OPTIMA(MS)",2.4,4,"Manual(M5)","F",23,30,25,25.1,38.4,29.73,"R",,,,,,100,13,,,1320," ",,4,5,
"MIDSIZE CARS","KIA","KIA OPTIMA(MS)",2.7,6,"Auto(L4)","F",20,27,23,22.6,35.1,26.91,"R",,,,,,100,13,,,1436," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","KIA","KIA SPECTRA(LD)",2,4,"Auto(L4)","F",25,34,28,27.71,44.09,33.27,"R",,,,,,97,12,98,18,1178," ","CLKUP ",4,5,
"MIDSIZE CARS","KIA","KIA SPECTRA(LD)",2,4,"Manual(M5)","F",25,33,28,27.4,41.7,32.4,"R",,,,,,97,12,98,18,1178," ",,4,5,
"MIDSIZE CARS","LEXUS","ES 330",3.3,6,"Auto(L5)","F",21,29,24,22.8,37.8,27.76,"P",,,,,,96,15,,,1501," ","CLKUP ",4,5,
"MIDSIZE CARS","LEXUS","GS 300 4WD",3,6,"Auto(S6)",4,21,27,23,23.4,34.9,27.48,"P",,,,,,98,13,,,1566," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","LEXUS","GS 300/GS 430",3,6,"Auto(S6)","R",22,30,25,24.15,38.25,28.95,"P",,,,,,98,13,,,1440," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","LEXUS","GS 300/GS 430",4.3,8,"Auto(S6)","R",18,25,21,20.45,32.1,24.44,"P",,,,,,98,13,,,1714," ","2MODE CLKUP ",4,5,
"MIDSIZE CARS","LINCOLN-MERCURY","LS",3.9,8,"Auto(L5)","R",17,24,20,19.34,30.42,23.13,"P",,,,,,102,13,,,1800," ","CLKUP ",4,5,
"MIDSIZE CARS","LINCOLN-MERCURY","LS",3.9,8,"Auto(S5)","R",18,25,20,19.7,31.7,23.74,"P",,,,,,102,13,,,1800," ","CLKUP ",4,5,
"MIDSIZE CARS","LINCOLN-MERCURY","MILAN",2.3,4,"Auto(L5)","F",24,32,27,26.16,40.61,31.15,"R",,,,,,,,,,1221," ","CLKUP ",4,5,
"MIDSIZE CARS","LINCOLN-MERCURY","MILAN",2.3,4,"Manual(M5)","F",23,31,26,25.59,39.93,30.52,"R",,,,,,100,16,,,1270," ",,4,5,07/10/05
"MIDSIZE CARS","LINCOLN-MERCURY","MILAN",3,6,"Auto(L6)","F",21,29,24,22.9,37.4,27.74,"R",,,,,,100,16,,,1376," ","CLKUP ",4,5,07/27/05
"MIDSIZE CARS","LINCOLN-MERCURY","ZEPHYR",3,6,"Auto(L6)","F",20,28,23,21.9,35.7,26.51,"R",,,,,,99,16,,,1436," ","CLKUP ",4,5,07/28/05
"MIDSIZE CARS","MAZDA","MAZDA 6",2.3,4,"Manual(M5)","F",23,32,27,26.09,40.45,31.05,"R",,,,,,96,14,96,22,1221," ",,4,5,
"MIDSIZE CARS","MAZDA","MAZDA 6",2.3,4,"Manual(M6)",4,19,25,21,20.9,32.6,24.93,"P",,"T",,,,96,14,96,22,1714," ",,4,5,
"MIDSIZE CARS","MAZDA","MAZDA 6",2.3,4,"Auto(S5)","F",24,31,26,26.23,39.39,30.87,"R",,,,,,96,14,96,22,1270," ","DC/FW",4,5,
"MIDSIZE CARS","MAZDA","MAZDA 6",3,6,"Manual(M5)","F",19,27,22,21.5,34.5,25.89,"R",,,,,,96,14,96,22,1502," ",,4,5,
"MIDSIZE CARS","MAZDA","MAZDA 6",3,6,"Auto(S6)","F",20,27,22,21.67,34.83,26.11,"R",,,,,,96,14,96,22,1502," ","DC/FW",4,5,
"MIDSIZE CARS","MERCEDES-BENZ","E320 CDI",3.2,6,"Auto(L5)","R",27,37,30,29.5,47.1,35.46,"D",,"T",,,,97,14,,,1024," ","EMS 2MODE CLKUP",4,5,
"MIDSIZE CARS","MERCEDES-BENZ","E350",3.5,6,"Auto(L7)","R",19,27,22,21.2,34.7,25.7,"P",,,,,,97,14,,,1638," ","EMS 2MODE CLKUP",4,5,
"MIDSIZE CARS","MERCEDES-BENZ","E350 4MATIC",3.5,6,"Auto(L5)",4,18,24,21,20.4,31.4,24.22,"P",,,,,,97,14,,,1714," ","EMS 2MODE CLKUP",4,5,
"MIDSIZE CARS","MERCEDES-BENZ","E500",5,8,"Auto(L7)","R",17,25,20,18.7,31.7,22.93,"P",,,,,,97,14,,,1800," ","EMS 2MODE CLKUP",3,5,
"MIDSIZE CARS","MERCEDES-BENZ","E500 4MATIC",5,8,"Auto(L5)",4,16,20,18,17.8,26.1,20.77,"P","G",,,,,97,14,,,2002," ","EMS 2MODE CLKUP",3,5,
"MIDSIZE CARS","MERCEDES-BENZ","E55 AMG",5.4,8,"Auto(S5)","R",15,21,17,16.5,26.9,19.98,"P","G",,"S",,,97,14,,,2117," ","EMS 2MODE CLKUP",3,5,
"MIDSIZE CARS","MITSUBISHI","GALANT",2.4,4,"Auto(L4)","F",23,30,25,25.36,38.12,29.85,"R",,,,,,99,13,,,1320,"SOHC","CMODE CLKUP ",4,5,
"MIDSIZE CARS","MITSUBISHI","GALANT",3.8,6,"Auto(S4)","F",18,27,21,20.44,34.42,25.01,"P",,,,,,99,13,,,1714,"SOHC","2MODE CLKUP ",4,5,
"MIDSIZE CARS","NISSAN","ALTIMA",2.5,4,"Auto(L4)","F",23,29,26,26.03,37.63,30.22,"R",,,,,,103,16,,,1270," ","CLKUP ",4,5,
"MIDSIZE CARS","NISSAN","ALTIMA",2.5,4,"Manual(M5)","F",24,31,27,26.6,40.2,31.38,"R",,,,,,103,16,,,1221," ",,4,5,
"MIDSIZE CARS","NISSAN","ALTIMA",3.5,6,"Manual(M5)","F",21,27,24,23.8,34.8,27.75,"R",,,,,,103,16,,,1376," ",,4,5,
"MIDSIZE CARS","NISSAN","ALTIMA",3.5,6,"Manual(M6)","F",20,28,23,22.2,36.2,26.88,"R",,,,,,103,16,,,1436," ",,4,5,
"MIDSIZE CARS","NISSAN","ALTIMA",3.5,6,"Auto(S5)","F",20,29,23,22.23,37.15,27.14,"R",,,,,,103,16,,,1436," ","CLKUP ",4,5,
"MIDSIZE CARS","NISSAN","MAXIMA",3.5,6,"Manual(M6)","F",20,29,24,22.6,37.7,27.57,"R",,,,,,104,16,,,1376," ",,4,5,
"MIDSIZE CARS","NISSAN","MAXIMA",3.5,6,"Auto(S5)","F",20,28,23,22.2,36.5,26.95,"R",,,,,,104,16,,,1436," ","CLKUP ",4,5,
"MIDSIZE CARS","PONTIAC","GRAND PRIX",3.8,6,"Auto(L4)","F",19,28,22,20.7,36.3,25.66,"P",,,"S",,,97,16,,,1638," ","CLKUP ",2,5,
"MIDSIZE CARS","PONTIAC","GRAND PRIX",3.8,6,"Auto(L4)","F",20,30,24,22.2,38.9,27.52,"R",,,,,,97,16,,,1376," ","CLKUP ",2,5,
"MIDSIZE CARS","PONTIAC","GRAND PRIX",3.8,6,"Auto(S4)","F",19,28,22,20.6,36,25.51,"P",,,"S",,,97,16,,,1638," ","CLKUP ",2,5,
"MIDSIZE CARS","PONTIAC","GRAND PRIX",5.3,8,"Auto(S4)","F",18,27,21,20.27,35.06,25.02,"P",,,,,,97,16,,,1714," ","CLKUP ",2,5,
